4.091400000000000000e+04,1.475999999999999979e+01
4.091700000000000000e+04,1.476999999999999957e+01
4.091800000000000000e+04,1.475999999999999979e+01
4.091900000000000000e+04,1.476999999999999957e+01
4.092000000000000000e+04,1.480000000000000071e+01
4.092100000000000000e+04,1.483999999999999986e+01
4.092500000000000000e+04,1.482000000000000028e+01
4.092600000000000000e+04,1.483000000000000007e+01
4.092700000000000000e+04,1.483999999999999986e+01
4.092800000000000000e+04,1.477999999999999936e+01
4.093100000000000000e+04,1.475999999999999979e+01
4.093200000000000000e+04,1.476999999999999957e+01
4.093300000000000000e+04,1.476999999999999957e+01
4.093400000000000000e+04,1.483000000000000007e+01
4.093500000000000000e+04,1.484999999999999964e+01
4.093800000000000000e+04,1.489000000000000057e+01
4.093900000000000000e+04,1.490000000000000036e+01
4.094000000000000000e+04,1.491000000000000014e+01
4.094100000000000000e+04,1.491000000000000014e+01
4.094200000000000000e+04,1.489000000000000057e+01
4.094500000000000000e+04,1.486999999999999922e+01
4.094600000000000000e+04,1.488000000000000078e+01
4.094700000000000000e+04,1.485999999999999943e+01
4.094800000000000000e+04,1.485999999999999943e+01
4.094900000000000000e+04,1.485999999999999943e+01
4.095200000000000000e+04,1.489000000000000057e+01
4.095300000000000000e+04,1.490000000000000036e+01
4.095400000000000000e+04,1.491999999999999993e+01
4.095500000000000000e+04,1.491000000000000014e+01
4.095600000000000000e+04,1.488000000000000078e+01
4.096000000000000000e+04,1.488000000000000078e+01
4.096100000000000000e+04,1.488000000000000078e+01
4.096200000000000000e+04,1.490000000000000036e+01
4.096300000000000000e+04,1.491000000000000014e+01
4.096600000000000000e+04,1.492999999999999972e+01
4.096700000000000000e+04,1.494999999999999929e+01
4.096800000000000000e+04,1.494999999999999929e+01
4.096900000000000000e+04,1.491000000000000014e+01
4.097000000000000000e+04,1.492999999999999972e+01
4.097300000000000000e+04,1.493999999999999950e+01
4.097400000000000000e+04,1.493999999999999950e+01
4.097500000000000000e+04,1.494999999999999929e+01
4.097600000000000000e+04,1.492999999999999972e+01
4.097700000000000000e+04,1.491999999999999993e+01
4.098000000000000000e+04,1.492999999999999972e+01
4.098100000000000000e+04,1.491000000000000014e+01
4.098200000000000000e+04,1.483999999999999986e+01
4.098300000000000000e+04,1.480000000000000071e+01
4.098400000000000000e+04,1.478999999999999915e+01
4.098700000000000000e+04,1.478999999999999915e+01
4.098800000000000000e+04,1.475999999999999979e+01
4.098900000000000000e+04,1.476999999999999957e+01
4.099000000000000000e+04,1.481000000000000050e+01
4.099100000000000000e+04,1.482000000000000028e+01
4.099400000000000000e+04,1.483000000000000007e+01
4.099500000000000000e+04,1.483999999999999986e+01
4.099600000000000000e+04,1.485999999999999943e+01
4.099700000000000000e+04,1.486999999999999922e+01
4.099800000000000000e+04,1.488000000000000078e+01
4.100100000000000000e+04,1.485999999999999943e+01
4.100200000000000000e+04,1.486999999999999922e+01
4.100300000000000000e+04,1.482000000000000028e+01
4.100400000000000000e+04,1.483999999999999986e+01
4.100500000000000000e+04,1.489000000000000057e+01
4.100900000000000000e+04,1.493999999999999950e+01
4.101000000000000000e+04,1.494999999999999929e+01
4.101100000000000000e+04,1.493999999999999950e+01
4.101200000000000000e+04,1.496000000000000085e+01
4.101500000000000000e+04,1.496000000000000085e+01
4.101600000000000000e+04,1.496000000000000085e+01
4.101700000000000000e+04,1.496000000000000085e+01
4.101800000000000000e+04,1.498000000000000043e+01
4.101900000000000000e+04,1.497000000000000064e+01
4.102200000000000000e+04,1.499000000000000021e+01
4.102300000000000000e+04,1.499000000000000021e+01
4.102400000000000000e+04,1.497000000000000064e+01
4.102500000000000000e+04,1.499000000000000021e+01
4.102600000000000000e+04,1.499000000000000021e+01
4.102900000000000000e+04,1.500999999999999979e+01
4.103000000000000000e+04,1.500999999999999979e+01
4.103100000000000000e+04,1.500000000000000000e+01
4.103200000000000000e+04,1.500000000000000000e+01
4.103300000000000000e+04,1.501999999999999957e+01
4.103600000000000000e+04,1.503999999999999915e+01
4.103700000000000000e+04,1.505000000000000071e+01
4.103800000000000000e+04,1.507000000000000028e+01
4.103900000000000000e+04,1.505000000000000071e+01
4.104000000000000000e+04,1.506000000000000050e+01
4.104300000000000000e+04,1.508999999999999986e+01
4.104400000000000000e+04,1.508000000000000007e+01
4.104500000000000000e+04,1.507000000000000028e+01
4.104600000000000000e+04,1.508999999999999986e+01
4.104700000000000000e+04,1.511999999999999922e+01
4.105000000000000000e+04,1.509999999999999964e+01
4.105100000000000000e+04,1.507000000000000028e+01
4.105200000000000000e+04,1.508000000000000007e+01
4.105300000000000000e+04,1.508000000000000007e+01
4.105400000000000000e+04,1.507000000000000028e+01
4.105800000000000000e+04,1.508999999999999986e+01
4.105900000000000000e+04,1.510999999999999943e+01
4.106000000000000000e+04,1.515000000000000036e+01
4.106100000000000000e+04,1.518999999999999950e+01
4.106400000000000000e+04,1.521000000000000085e+01
4.106500000000000000e+04,1.516000000000000014e+01
4.106600000000000000e+04,1.514000000000000057e+01
4.106700000000000000e+04,1.511999999999999922e+01
4.106800000000000000e+04,1.515000000000000036e+01
4.107100000000000000e+04,1.514000000000000057e+01
4.107200000000000000e+04,1.514000000000000057e+01
4.107300000000000000e+04,1.513000000000000078e+01
4.107400000000000000e+04,1.515000000000000036e+01
4.107500000000000000e+04,1.515000000000000036e+01
4.107800000000000000e+04,1.516999999999999993e+01
4.107900000000000000e+04,1.516000000000000014e+01
4.108000000000000000e+04,1.513000000000000078e+01
4.108100000000000000e+04,1.515000000000000036e+01
4.108200000000000000e+04,1.514000000000000057e+01
4.108500000000000000e+04,1.515000000000000036e+01
4.108600000000000000e+04,1.516999999999999993e+01
4.108700000000000000e+04,1.515000000000000036e+01
4.108800000000000000e+04,1.516999999999999993e+01
4.108900000000000000e+04,1.517999999999999972e+01
4.109200000000000000e+04,1.516000000000000014e+01
4.109300000000000000e+04,1.517999999999999972e+01
4.109500000000000000e+04,1.517999999999999972e+01
4.109600000000000000e+04,1.519999999999999929e+01
4.109900000000000000e+04,1.522000000000000064e+01
4.110000000000000000e+04,1.523000000000000043e+01
4.110100000000000000e+04,1.524000000000000021e+01
4.110200000000000000e+04,1.525000000000000000e+01
4.110300000000000000e+04,1.525999999999999979e+01
4.110600000000000000e+04,1.527999999999999936e+01
4.110700000000000000e+04,1.526999999999999957e+01
4.110800000000000000e+04,1.526999999999999957e+01
4.110900000000000000e+04,1.526999999999999957e+01
4.111000000000000000e+04,1.528999999999999915e+01
4.111300000000000000e+04,1.532000000000000028e+01
4.111400000000000000e+04,1.531000000000000050e+01
4.111500000000000000e+04,1.533000000000000007e+01
4.111600000000000000e+04,1.533000000000000007e+01
4.111700000000000000e+04,1.530000000000000071e+01
4.112000000000000000e+04,1.530000000000000071e+01
4.112100000000000000e+04,1.531000000000000050e+01
4.112200000000000000e+04,1.530000000000000071e+01
4.112300000000000000e+04,1.530000000000000071e+01
4.112400000000000000e+04,1.528999999999999915e+01
4.112700000000000000e+04,1.527999999999999936e+01
4.112800000000000000e+04,1.525999999999999979e+01
4.112900000000000000e+04,1.525000000000000000e+01
4.113000000000000000e+04,1.523000000000000043e+01
4.113100000000000000e+04,1.525000000000000000e+01
4.113400000000000000e+04,1.525999999999999979e+01
4.113500000000000000e+04,1.524000000000000021e+01
4.113600000000000000e+04,1.519999999999999929e+01
4.113700000000000000e+04,1.518999999999999950e+01
4.113800000000000000e+04,1.516999999999999993e+01
4.114100000000000000e+04,1.517999999999999972e+01
4.114200000000000000e+04,1.517999999999999972e+01
4.114300000000000000e+04,1.521000000000000085e+01
4.114400000000000000e+04,1.526999999999999957e+01
4.114500000000000000e+04,1.528999999999999915e+01
4.114800000000000000e+04,1.527999999999999936e+01
4.114900000000000000e+04,1.528999999999999915e+01
4.115000000000000000e+04,1.528999999999999915e+01
4.115100000000000000e+04,1.528999999999999915e+01
4.115200000000000000e+04,1.530000000000000071e+01
4.115600000000000000e+04,1.533999999999999986e+01
4.115700000000000000e+04,1.533000000000000007e+01
4.115800000000000000e+04,1.531000000000000050e+01
4.115900000000000000e+04,1.532000000000000028e+01
4.116200000000000000e+04,1.530000000000000071e+01
4.116300000000000000e+04,1.528999999999999915e+01
4.116400000000000000e+04,1.527999999999999936e+01
4.116500000000000000e+04,1.527999999999999936e+01
4.116600000000000000e+04,1.525999999999999979e+01
4.116900000000000000e+04,1.525000000000000000e+01
4.117000000000000000e+04,1.526999999999999957e+01
4.117100000000000000e+04,1.527999999999999936e+01
4.117200000000000000e+04,1.530000000000000071e+01
4.117300000000000000e+04,1.528999999999999915e+01
4.117600000000000000e+04,1.532000000000000028e+01
4.117700000000000000e+04,1.532000000000000028e+01
4.117800000000000000e+04,1.534999999999999964e+01
4.117900000000000000e+04,1.536999999999999922e+01
4.118000000000000000e+04,1.536999999999999922e+01
4.118300000000000000e+04,1.536999999999999922e+01
4.118400000000000000e+04,1.538000000000000078e+01
4.118500000000000000e+04,1.538000000000000078e+01
4.118600000000000000e+04,1.538000000000000078e+01
4.118700000000000000e+04,1.534999999999999964e+01
4.119100000000000000e+04,1.533999999999999986e+01
4.119200000000000000e+04,1.533999999999999986e+01
4.119300000000000000e+04,1.538000000000000078e+01
4.119400000000000000e+04,1.541000000000000014e+01
4.119700000000000000e+04,1.539000000000000057e+01
4.119800000000000000e+04,1.536999999999999922e+01
4.119900000000000000e+04,1.534999999999999964e+01
4.120000000000000000e+04,1.532000000000000028e+01
4.120100000000000000e+04,1.534999999999999964e+01
4.120400000000000000e+04,1.533000000000000007e+01
4.120500000000000000e+04,1.533000000000000007e+01
4.120600000000000000e+04,1.533999999999999986e+01
4.120700000000000000e+04,1.531000000000000050e+01
4.120800000000000000e+04,1.532000000000000028e+01
4.121100000000000000e+04,1.535999999999999943e+01
4.121300000000000000e+04,1.536999999999999922e+01
4.121400000000000000e+04,1.536999999999999922e+01
4.121500000000000000e+04,1.535999999999999943e+01
4.121800000000000000e+04,1.538000000000000078e+01
4.121900000000000000e+04,1.538000000000000078e+01
4.122000000000000000e+04,1.539000000000000057e+01
4.122100000000000000e+04,1.540000000000000036e+01
4.122200000000000000e+04,1.542999999999999972e+01
4.122600000000000000e+04,1.542999999999999972e+01
4.122700000000000000e+04,1.541999999999999993e+01
4.122800000000000000e+04,1.542999999999999972e+01
4.122900000000000000e+04,1.542999999999999972e+01
4.123200000000000000e+04,1.541999999999999993e+01
4.123300000000000000e+04,1.541000000000000014e+01
4.123400000000000000e+04,1.538000000000000078e+01
4.123600000000000000e+04,1.538000000000000078e+01
4.123900000000000000e+04,1.539000000000000057e+01
4.124000000000000000e+04,1.539000000000000057e+01
4.124100000000000000e+04,1.541999999999999993e+01
4.124200000000000000e+04,1.541000000000000014e+01
4.124300000000000000e+04,1.541999999999999993e+01
4.124600000000000000e+04,1.541000000000000014e+01
4.124700000000000000e+04,1.542999999999999972e+01
4.124800000000000000e+04,1.543999999999999950e+01
4.124900000000000000e+04,1.544999999999999929e+01
4.125000000000000000e+04,1.543999999999999950e+01
4.125300000000000000e+04,1.542999999999999972e+01
4.125400000000000000e+04,1.541999999999999993e+01
4.125500000000000000e+04,1.541999999999999993e+01
4.125600000000000000e+04,1.539000000000000057e+01
4.125700000000000000e+04,1.539000000000000057e+01
4.126000000000000000e+04,1.539000000000000057e+01
4.126100000000000000e+04,1.535999999999999943e+01
4.126200000000000000e+04,1.534999999999999964e+01
4.126300000000000000e+04,1.535999999999999943e+01
4.126400000000000000e+04,1.536999999999999922e+01
4.127000000000000000e+04,1.536999999999999922e+01
4.127100000000000000e+04,1.540000000000000036e+01
4.127400000000000000e+04,1.539000000000000057e+01
4.127600000000000000e+04,1.534999999999999964e+01
4.127700000000000000e+04,1.533999999999999986e+01
4.127800000000000000e+04,1.531000000000000050e+01
4.128100000000000000e+04,1.532000000000000028e+01
4.128200000000000000e+04,1.533000000000000007e+01
4.128300000000000000e+04,1.533000000000000007e+01
4.128400000000000000e+04,1.533000000000000007e+01
4.128500000000000000e+04,1.532000000000000028e+01
4.128800000000000000e+04,1.534999999999999964e+01
4.128900000000000000e+04,1.535999999999999943e+01
4.129000000000000000e+04,1.535999999999999943e+01
4.129100000000000000e+04,1.533999999999999986e+01
4.129200000000000000e+04,1.533999999999999986e+01
4.129600000000000000e+04,1.533999999999999986e+01
4.129700000000000000e+04,1.535999999999999943e+01
4.129800000000000000e+04,1.534999999999999964e+01
4.129900000000000000e+04,1.532000000000000028e+01
4.130200000000000000e+04,1.527999999999999936e+01
4.130300000000000000e+04,1.527999999999999936e+01
4.130400000000000000e+04,1.525999999999999979e+01
4.130500000000000000e+04,1.526999999999999957e+01
4.130600000000000000e+04,1.528999999999999915e+01
4.130900000000000000e+04,1.526999999999999957e+01
4.131000000000000000e+04,1.526999999999999957e+01
4.131100000000000000e+04,1.527999999999999936e+01
4.131200000000000000e+04,1.530000000000000071e+01
4.131300000000000000e+04,1.528999999999999915e+01
4.131600000000000000e+04,1.530000000000000071e+01
4.131700000000000000e+04,1.528999999999999915e+01
4.131800000000000000e+04,1.526999999999999957e+01
4.131900000000000000e+04,1.526999999999999957e+01
4.132000000000000000e+04,1.527999999999999936e+01
4.132400000000000000e+04,1.527999999999999936e+01
4.132500000000000000e+04,1.526999999999999957e+01
4.132600000000000000e+04,1.528999999999999915e+01
4.132700000000000000e+04,1.530000000000000071e+01
4.133000000000000000e+04,1.528999999999999915e+01
4.133100000000000000e+04,1.534999999999999964e+01
4.133200000000000000e+04,1.535999999999999943e+01
4.133300000000000000e+04,1.534999999999999964e+01
4.133400000000000000e+04,1.536999999999999922e+01
4.133700000000000000e+04,1.536999999999999922e+01
4.133800000000000000e+04,1.535999999999999943e+01
4.133900000000000000e+04,1.533999999999999986e+01
4.134000000000000000e+04,1.532000000000000028e+01
4.134100000000000000e+04,1.527999999999999936e+01
4.134400000000000000e+04,1.526999999999999957e+01
4.134500000000000000e+04,1.527999999999999936e+01
4.134600000000000000e+04,1.527999999999999936e+01
4.134700000000000000e+04,1.527999999999999936e+01
4.134800000000000000e+04,1.530000000000000071e+01
4.135100000000000000e+04,1.533000000000000007e+01
4.135200000000000000e+04,1.534999999999999964e+01
4.135300000000000000e+04,1.533999999999999986e+01
4.135400000000000000e+04,1.533999999999999986e+01
4.135500000000000000e+04,1.533999999999999986e+01
4.135800000000000000e+04,1.534999999999999964e+01
4.135900000000000000e+04,1.533999999999999986e+01
4.136000000000000000e+04,1.536999999999999922e+01
4.136100000000000000e+04,1.538000000000000078e+01
4.136600000000000000e+04,1.540000000000000036e+01
4.136700000000000000e+04,1.538000000000000078e+01
4.136800000000000000e+04,1.541000000000000014e+01
4.136900000000000000e+04,1.546000000000000085e+01
4.137200000000000000e+04,1.547000000000000064e+01
4.137300000000000000e+04,1.544999999999999929e+01
4.137400000000000000e+04,1.542999999999999972e+01
4.137500000000000000e+04,1.541999999999999993e+01
4.137600000000000000e+04,1.543999999999999950e+01
4.137900000000000000e+04,1.546000000000000085e+01
4.138000000000000000e+04,1.546000000000000085e+01
4.138100000000000000e+04,1.546000000000000085e+01
4.138200000000000000e+04,1.548000000000000043e+01
4.138300000000000000e+04,1.547000000000000064e+01
4.138600000000000000e+04,1.547000000000000064e+01
4.138700000000000000e+04,1.547000000000000064e+01
4.138800000000000000e+04,1.547000000000000064e+01
4.138900000000000000e+04,1.546000000000000085e+01
4.139000000000000000e+04,1.547000000000000064e+01
4.139300000000000000e+04,1.549000000000000021e+01
4.139400000000000000e+04,1.550000000000000000e+01
4.139500000000000000e+04,1.550000000000000000e+01
4.139600000000000000e+04,1.550999999999999979e+01
4.139700000000000000e+04,1.549000000000000021e+01
4.140000000000000000e+04,1.544999999999999929e+01
4.140100000000000000e+04,1.542999999999999972e+01
4.140200000000000000e+04,1.542999999999999972e+01
4.140300000000000000e+04,1.543999999999999950e+01
4.140400000000000000e+04,1.541999999999999993e+01
4.140700000000000000e+04,1.538000000000000078e+01
4.140800000000000000e+04,1.538000000000000078e+01
4.140900000000000000e+04,1.539000000000000057e+01
4.141000000000000000e+04,1.539000000000000057e+01
4.141100000000000000e+04,1.539000000000000057e+01
4.141400000000000000e+04,1.536999999999999922e+01
4.141500000000000000e+04,1.534999999999999964e+01
4.141600000000000000e+04,1.539000000000000057e+01
4.141700000000000000e+04,1.533000000000000007e+01
4.141800000000000000e+04,1.533999999999999986e+01
4.142200000000000000e+04,1.531000000000000050e+01
4.142300000000000000e+04,1.525999999999999979e+01
4.142400000000000000e+04,1.525999999999999979e+01
4.142500000000000000e+04,1.524000000000000021e+01
4.142800000000000000e+04,1.524000000000000021e+01
4.142900000000000000e+04,1.523000000000000043e+01
4.143000000000000000e+04,1.523000000000000043e+01
4.143100000000000000e+04,1.524000000000000021e+01
4.143200000000000000e+04,1.524000000000000021e+01
4.143500000000000000e+04,1.518999999999999950e+01
4.143600000000000000e+04,1.514000000000000057e+01
4.143700000000000000e+04,1.515000000000000036e+01
4.143800000000000000e+04,1.515000000000000036e+01
4.143900000000000000e+04,1.519999999999999929e+01
4.144200000000000000e+04,1.522000000000000064e+01
4.144300000000000000e+04,1.518999999999999950e+01
4.144400000000000000e+04,1.518999999999999950e+01
4.144500000000000000e+04,1.506000000000000050e+01
4.144600000000000000e+04,1.503999999999999915e+01
4.144900000000000000e+04,1.491999999999999993e+01
4.145000000000000000e+04,1.491999999999999993e+01
4.145100000000000000e+04,1.492999999999999972e+01
4.145200000000000000e+04,1.496000000000000085e+01
4.145300000000000000e+04,1.497000000000000064e+01
4.145600000000000000e+04,1.498000000000000043e+01
4.145700000000000000e+04,1.497000000000000064e+01
4.145800000000000000e+04,1.500000000000000000e+01
4.146000000000000000e+04,1.489000000000000057e+01
4.146300000000000000e+04,1.485999999999999943e+01
4.146400000000000000e+04,1.490000000000000036e+01
4.146500000000000000e+04,1.490000000000000036e+01
4.146600000000000000e+04,1.489000000000000057e+01
4.146700000000000000e+04,1.497000000000000064e+01
4.147000000000000000e+04,1.494999999999999929e+01
4.147100000000000000e+04,1.498000000000000043e+01
4.147200000000000000e+04,1.500999999999999979e+01
4.147300000000000000e+04,1.500999999999999979e+01
4.147400000000000000e+04,1.500999999999999979e+01
4.147700000000000000e+04,1.502999999999999936e+01
4.147800000000000000e+04,1.499000000000000021e+01
4.147900000000000000e+04,1.497000000000000064e+01
4.148000000000000000e+04,1.496000000000000085e+01
4.148100000000000000e+04,1.497000000000000064e+01
4.148400000000000000e+04,1.499000000000000021e+01
4.148500000000000000e+04,1.499000000000000021e+01
4.148600000000000000e+04,1.494999999999999929e+01
4.148700000000000000e+04,1.494999999999999929e+01
4.148800000000000000e+04,1.492999999999999972e+01
4.149100000000000000e+04,1.497000000000000064e+01
4.149200000000000000e+04,1.496000000000000085e+01
4.149300000000000000e+04,1.497000000000000064e+01
4.149400000000000000e+04,1.499000000000000021e+01
4.149500000000000000e+04,1.499000000000000021e+01
4.149800000000000000e+04,1.500999999999999979e+01
4.149900000000000000e+04,1.494999999999999929e+01
4.150000000000000000e+04,1.489000000000000057e+01
4.150100000000000000e+04,1.488000000000000078e+01
4.150200000000000000e+04,1.486999999999999922e+01
4.150500000000000000e+04,1.482000000000000028e+01
4.150600000000000000e+04,1.482000000000000028e+01
4.150700000000000000e+04,1.483000000000000007e+01
4.150800000000000000e+04,1.480000000000000071e+01
4.150900000000000000e+04,1.475999999999999979e+01
4.151200000000000000e+04,1.483999999999999986e+01
4.151300000000000000e+04,1.486999999999999922e+01
4.151400000000000000e+04,1.490000000000000036e+01
4.151500000000000000e+04,1.486999999999999922e+01
4.151600000000000000e+04,1.489000000000000057e+01
4.152000000000000000e+04,1.486999999999999922e+01
4.152100000000000000e+04,1.483999999999999986e+01
4.152200000000000000e+04,1.478999999999999915e+01
4.152300000000000000e+04,1.476999999999999957e+01
4.152600000000000000e+04,1.478999999999999915e+01
4.152700000000000000e+04,1.478999999999999915e+01
4.152800000000000000e+04,1.477999999999999936e+01
4.152900000000000000e+04,1.481000000000000050e+01
4.153000000000000000e+04,1.481000000000000050e+01
4.153300000000000000e+04,1.482000000000000028e+01
4.153400000000000000e+04,1.483999999999999986e+01
4.153500000000000000e+04,1.484999999999999964e+01
4.153600000000000000e+04,1.494999999999999929e+01
4.153700000000000000e+04,1.492999999999999972e+01
4.154000000000000000e+04,1.494999999999999929e+01
4.154100000000000000e+04,1.497000000000000064e+01
4.154200000000000000e+04,1.500000000000000000e+01
4.154300000000000000e+04,1.500999999999999979e+01
4.154400000000000000e+04,1.500999999999999979e+01
4.154700000000000000e+04,1.500999999999999979e+01
4.154800000000000000e+04,1.500000000000000000e+01
4.154900000000000000e+04,1.500999999999999979e+01
4.155000000000000000e+04,1.500999999999999979e+01
4.155100000000000000e+04,1.501999999999999957e+01
4.155400000000000000e+04,1.500999999999999979e+01
4.155500000000000000e+04,1.500999999999999979e+01
4.155600000000000000e+04,1.500999999999999979e+01
4.155700000000000000e+04,1.498000000000000043e+01
4.155800000000000000e+04,1.500000000000000000e+01
4.156200000000000000e+04,1.499000000000000021e+01
4.156300000000000000e+04,1.497000000000000064e+01
4.156400000000000000e+04,1.503999999999999915e+01
4.156500000000000000e+04,1.508000000000000007e+01
4.156800000000000000e+04,1.507000000000000028e+01
4.156900000000000000e+04,1.506000000000000050e+01
4.157000000000000000e+04,1.513000000000000078e+01
4.157100000000000000e+04,1.514000000000000057e+01
4.157200000000000000e+04,1.511999999999999922e+01
4.157500000000000000e+04,1.513000000000000078e+01
4.157600000000000000e+04,1.509999999999999964e+01
4.157700000000000000e+04,1.514000000000000057e+01
4.157800000000000000e+04,1.510999999999999943e+01
4.157900000000000000e+04,1.508999999999999986e+01
4.158200000000000000e+04,1.508000000000000007e+01
4.158300000000000000e+04,1.507000000000000028e+01
4.158400000000000000e+04,1.505000000000000071e+01
4.158500000000000000e+04,1.507000000000000028e+01
4.158600000000000000e+04,1.505000000000000071e+01
4.159000000000000000e+04,1.500000000000000000e+01
4.159100000000000000e+04,1.500000000000000000e+01
4.159200000000000000e+04,1.503999999999999915e+01
4.159300000000000000e+04,1.507000000000000028e+01
4.159600000000000000e+04,1.508000000000000007e+01
4.159700000000000000e+04,1.508999999999999986e+01
4.159800000000000000e+04,1.508000000000000007e+01
4.159900000000000000e+04,1.501999999999999957e+01
4.160000000000000000e+04,1.505000000000000071e+01
4.160300000000000000e+04,1.507000000000000028e+01
4.160400000000000000e+04,1.508000000000000007e+01
4.160500000000000000e+04,1.508999999999999986e+01
4.160700000000000000e+04,1.507000000000000028e+01
4.161000000000000000e+04,1.507000000000000028e+01
4.161100000000000000e+04,1.505000000000000071e+01
4.161200000000000000e+04,1.503999999999999915e+01
4.161300000000000000e+04,1.501999999999999957e+01
4.161400000000000000e+04,1.500000000000000000e+01
4.161700000000000000e+04,1.500999999999999979e+01
4.161800000000000000e+04,1.502999999999999936e+01
4.161900000000000000e+04,1.505000000000000071e+01
4.162000000000000000e+04,1.501999999999999957e+01
4.162100000000000000e+04,1.500000000000000000e+01
4.162400000000000000e+04,1.501999999999999957e+01
4.162500000000000000e+04,1.500999999999999979e+01
4.162600000000000000e+04,1.500999999999999979e+01
4.162700000000000000e+04,1.500999999999999979e+01
4.162800000000000000e+04,1.500000000000000000e+01
4.163100000000000000e+04,1.500999999999999979e+01
4.163500000000000000e+04,1.494999999999999929e+01
4.163800000000000000e+04,1.496000000000000085e+01
4.163900000000000000e+04,1.498000000000000043e+01
4.164100000000000000e+04,1.497000000000000064e+01
4.164200000000000000e+04,1.498000000000000043e+01
